,prefix,subject,fwh,mask,stat,mean,std
758,rr.rs,sub-CTS210,15,union,mean,113.46175384521484,7.046507835388184
757,rr.rs,sub-1,20,union,sig,7.35021872948499,0.5202619540936362
756,rr.rs,sub-adult16,6,union,std,11.165566444396973,13.022149085998535
755,rr,sub-CTS210,9,union,mean,114.51854705810547,8.367329597473145
754,rs,sub-CTS201,2,union,sig,7.95786583992111,1.3999020876889283
753,rr.rs,sub-xp207,4,union,std,3.011066436767578,6.846944332122803
752,rr,sub-CTS210,6,union,mean,115.27507781982422,10.380640983581543
751,rr,sub-adult16,14,union,mean,5511.71923828125,845.2474365234375
750,rs,sub-CTS210,14,union,std,0.42328760027885437,0.4147930145263672
749,rr.rs,sub-xp207,0,union,std,9.303720474243164,15.872966766357422
748,rr.rs,sub-adult15,9,union,std,10.507332801818848,8.076329231262207
747,rr.rs,sub-CTS201,13,union,mean,388.7679748535156,43.63090515136719
746,rs,sub-CTS210,10,union,std,0.5776327848434448,0.5998225808143616
745,rs,sub-adult15,13,union,mean,3820.13037109375,646.8724975585938
744,rr,sub-adult16,19,union,sig,9.37691992844638,0.8263552827594878
743,rs,sub-36,20,union,sig,9.459330852189888,0.7251584056263632
742,rs,sub-CTS201,6,union,sig,8.496456767071017,1.0503899639559984
741,rr.rs,sub-adult16,2,union,std,22.156301498413086,31.247657775878906
740,rr,sub-36,13,union,sig,9.417648594703424,0.8644717634640663
739,rs,sub-CTS210,18,union,std,0.35777926445007324,0.32644832134246826
738,rr.rs,sub-adult15,1,union,std,42.653717041015625,58.297645568847656
737,rr.rs,sub-adult16,11,union,mean,5536.08447265625,940.46240234375
736,rr.rs,sub-xp207,8,union,std,1.4533936977386475,2.787611961364746
735,rr,sub-adult16,11,union,sig,9.156302455069566,1.0317530004326667
734,rs,sub-adult15,0,union,mean,3927.173095703125,1326.5391845703125
733,rr,sub-adult15,3,union,mean,3901.854736328125,1115.3680419921875
732,rr,sub-xp201,17,union,mean,619.801513671875,63.882850646972656
731,rr,sub-adult16,15,union,sig,9.295379765425436,0.9095384713800971
730,rr,sub-36,15,union,mean,396.33026123046875,38.27631378173828
729,rr,sub-1,11,union,mean,676.106689453125,79.60621643066406
728,rr,sub-36,17,union,sig,9.539060171782898,0.7224030681175013
727,rr,sub-xp201,18,union,mean,618.5020141601562,62.986080169677734
726,rr.rs,sub-adult15,5,union,std,15.974273681640625,16.613746643066406
725,rs,sub-36,13,union,mean,398.41363525390625,39.75480651855469
724,rr,sub-xp207,16,union,sig,8.816621327071841,1.0006741659314464
723,rr,sub-1,1,union,mean,691.670654296875,149.23101806640625
722,rs,sub-1,17,union,sig,7.0426486060388145,0.3035322997189578
721,rr.rs,sub-CTS210,13,union,std,0.43214213848114014,0.42017117142677307
720,rs,sub-xp201,11,union,mean,627.9388427734375,72.05094909667969
719,rr.rs,sub-xp201,13,union,sig,5.874020619642368,1.4225366772174566
718,rr.rs,sub-adult16,16,union,std,6.3116135597229,5.893243789672852
717,rs,sub-adult16,9,union,mean,5559.0869140625,1020.7962646484375
716,rs,sub-adult15,14,union,std,8.423978805541992,4.92872953414917
715,rr,sub-xp201,16,union,std,0.47959351539611816,0.4243713319301605
714,rs,sub-adult16,1,union,std,27.245635986328125,43.30216979980469
713,rr.rs,sub-36,1,union,mean,414.89898681640625,78.28153991699219
712,rr.rs,sub-xp207,13,union,std,0.930668830871582,1.1979271173477173
711,rs,sub-36,0,union,std,3.4965336322784424,4.954538345336914
710,rr,sub-adult16,5,union,mean,5608.0087890625,1257.0941162109375
709,rs,sub-adult16,6,union,mean,5596.9169921875,1183.4312744140625
708,rr.rs,sub-xp201,13,union,mean,624.8107299804688,69.14974212646484
707,rs,sub-36,4,union,std,0.9856307506561279,1.2666280269622803
706,rr.rs,sub-xp207,17,union,std,0.7733179926872253,0.7516881227493286
705,rr,sub-xp201,12,union,std,0.5891886353492737,0.5927056670188904
704,rs,sub-adult16,5,union,std,11.108174324035645,12.84402084350586
703,rr.rs,sub-CTS210,17,union,std,0.357351154088974,0.3229643702507019
702,rr,sub-adult15,20,union,std,6.753242015838623,4.856827259063721
701,rr.rs,sub-xp201,17,union,sig,5.959308194148992,1.439272777302184
700,rs,sub-1,13,union,sig,7.026589356172588,0.3375187116616105
699,rs,sub-CTS210,9,union,std,0.6456269025802612,0.6783334612846375
698,rr,sub-xp207,12,union,sig,8.631153545630566,1.1281780728805606
697,rs,sub-adult15,10,union,std,9.607134819030762,6.519644737243652
696,rr.rs,sub-adult16,12,union,std,7.227255821228027,7.149416446685791
695,rs,sub-1,10,union,mean,675.6094970703125,82.8972396850586
694,rr,sub-CTS201,13,union,sig,9.363458021192141,0.9229891927657238
693,rr.rs,sub-xp201,6,union,std,5.7963786125183105,5.993139266967773
692,rr,sub-xp207,7,union,mean,459.3419189453125,59.81786346435547
691,rs,sub-adult15,6,union,std,12.86536693572998,11.826422691345215
690,rs,sub-adult15,18,union,std,7.82997465133667,4.204806327819824
689,rr,sub-xp207,8,union,mean,458.5660705566406,55.96509552001953
688,rs,sub-CTS210,1,union,std,4.546680450439453,3.828909397125244
687,rs,sub-adult15,2,union,std,25.796308517456055,33.53098678588867
686,rs,sub-CTS210,5,union,std,1.2303624153137207,1.331936001777649
685,rs,sub-xp207,9,union,mean,457.55120849609375,52.79535675048828
684,rr.rs,sub-CTS210,2,union,mean,116.62213897705078,15.438653945922852
683,rs,sub-CTS210,0,union,mean,116.85169982910156,18.738245010375977
682,rr,sub-CTS201,17,union,sig,9.432968222327258,0.8182724586710893
681,rr.rs,sub-xp207,2,union,mean,464.1836853027344,92.70973205566406
680,rs,sub-xp207,6,union,mean,459.898193359375,64.47361755371094
679,rr.rs,sub-xp201,2,union,std,9.763630867004395,10.834049224853516
678,rs,sub-36,8,union,std,0.6127046346664429,0.6287830471992493
677,rs,sub-adult16,9,union,std,7.970742225646973,8.432363510131836
676,rr,sub-36,4,union,std,0.9606853127479553,1.345347285270691
675,rr.rs,sub-CTS201,19,union,sig,9.246354209460726,0.94104127666976
674,rr.rs,sub-36,13,union,sig,9.279384043981198,0.953160844066306
673,rr.rs,sub-1,2,union,std,6.69428014755249,7.503149032592773
672,rs,sub-xp201,5,union,mean,639.4930419921875,93.16429901123047
671,rs,sub-1,20,union,mean,664.125244140625,63.85563278198242
670,rr.rs,sub-xp201,1,union,mean,646.9337158203125,129.31800842285156
669,rr,sub-1,13,union,sig,9.188924830724218,1.007774680864431
668,rs,sub-xp207,0,union,std,9.963899612426758,16.7290096282959
667,rr,sub-CTS210,15,union,std,0.3049912452697754,0.29322487115859985
666,rs,sub-36,0,union,mean,415.4987487792969,83.19998168945312
665,rr,sub-CTS201,9,union,std,0.5737167000770569,0.6889229416847229
664,rs,sub-1,3,union,std,4.143069744110107,4.265651226043701
663,rr,sub-xp201,4,union,mean,641.7976684570312,99.96318817138672
662,rr.rs,sub-1,0,union,mean,689.3113403320312,152.44488525390625
661,rs,sub-1,1,union,mean,690.5518188476562,148.67433166503906
660,rr,sub-1,17,union,sig,9.34783067962979,0.8761358369164403
659,rr,sub-adult15,18,union,sig,8.637571077809902,0.6993950437471717
658,rs,sub-1,7,union,std,2.9247677326202393,1.5476197004318237
657,rr,sub-CTS210,11,union,std,0.3996477425098419,0.40941670536994934
656,rs,sub-xp207,4,union,std,3.248180627822876,7.230854511260986
655,rr.rs,sub-36,17,union,sig,9.375159718380102,0.8309768770637155
654,rr,sub-36,0,union,std,3.5462300777435303,5.1564435958862305
653,rr.rs,sub-1,11,union,mean,673.4336547851562,79.28573608398438
652,rr.rs,sub-1,6,union,std,4.221683502197266,2.4234323501586914
651,rr.rs,sub-adult16,4,union,mean,5622.96728515625,1340.1282958984375
650,rr.rs,sub-CTS201,8,union,sig,8.966581131216858,1.2264242462756283
649,rr,sub-xp201,2,union,std,3.0233168601989746,4.681136131286621
648,rr,sub-CTS210,19,union,std,0.2659740149974823,0.2386951744556427
647,rr.rs,sub-xp207,15,union,mean,454.3397521972656,41.214473724365234
646,rr,sub-CTS201,5,union,std,0.8144129514694214,1.1955316066741943
645,rs,sub-adult15,20,union,sig,8.394580063083009,0.7138932999167393
644,rs,sub-xp207,18,union,mean,452.85919189453125,38.246742248535156
643,rr,sub-adult15,10,union,sig,8.284069374387695,0.9707610097260856
642,rr,sub-1,3,union,std,3.266174554824829,5.128190994262695
641,rr.rs,sub-CTS201,0,union,sig,7.046324503799585,1.791324584088496
640,rr,sub-CTS201,1,union,mean,398.9173889160156,81.83682250976562
639,rs,sub-xp207,17,union,mean,453.3904724121094,39.13032531738281
638,rr,sub-36,8,union,std,0.5604972839355469,0.6607984900474548
637,rr.rs,sub-CTS201,15,union,sig,9.203216217184199,1.0180007546081635
636,rr.rs,sub-CTS201,4,union,sig,8.547200926142457,1.455296811478409
635,rr,sub-1,7,union,std,1.4576936960220337,1.8607720136642456
634,rr.rs,sub-CTS201,11,union,sig,9.11320648383991,1.117303496828914
633,rr,sub-CTS201,1,union,std,2.515495538711548,4.523012161254883
632,rs,sub-xp207,8,union,std,1.5439517498016357,2.9590184688568115
631,rr,sub-xp201,6,union,std,1.150207281112671,1.4671728610992432
630,rr,sub-adult15,14,union,sig,8.49876648736746,0.8028057886979852
629,rs,sub-CTS201,11,union,mean,390.42718505859375,45.48841094970703
628,rs,sub-adult16,14,union,mean,5513.44287109375,845.5921020507812
627,rr.rs,sub-CTS210,3,union,std,1.8560233116149902,1.9758362770080566
626,rr,sub-CTS201,12,union,mean,389.6303405761719,44.498775482177734
625,rr,sub-CTS210,6,union,sig,7.121611634906371,1.6265572900961238
624,rr.rs,sub-1,18,union,std,3.403228282928467,0.4454942047595978
623,rr.rs,sub-36,12,union,mean,399.3152160644531,40.68108367919922
622,rr,sub-adult16,0,union,std,34.91740417480469,61.514591217041016
621,rr,sub-xp207,0,union,std,9.671415328979492,15.330601692199707
620,rs,sub-adult16,15,union,std,6.5873613357543945,6.552874565124512
619,rr.rs,sub-adult15,17,union,std,7.703105926513672,4.568317890167236
618,rs,sub-xp207,19,union,std,0.7566698789596558,0.7005370259284973
617,rr,sub-adult16,4,union,std,14.031143188476562,17.24094581604004
616,rs,sub-CTS210,17,union,mean,113.05894470214844,6.759276390075684
615,rr,sub-CTS210,2,union,sig,5.703526500706676,1.6970749640027816
614,rr.rs,sub-CTS201,5,union,mean,394.7549743652344,59.78466033935547
613,rr,sub-CTS210,14,union,mean,113.49652862548828,6.893198013305664
612,rr.rs,sub-adult15,13,union,std,8.605552673339844,5.592289924621582
611,rs,sub-36,18,union,std,0.3956480324268341,0.23068732023239136
610,rs,sub-CTS201,8,union,mean,392.5576171875,50.679622650146484
609,rr,sub-xp207,4,union,std,3.0151076316833496,6.036457061767578
608,rs,sub-adult16,11,union,std,7.311715602874756,7.568714618682861
607,rr.rs,sub-CTS210,7,union,std,0.8101025819778442,0.8668433427810669
606,rr,sub-xp207,11,union,mean,456.6522216796875,47.76696014404297
605,rs,sub-xp201,19,union,sig,9.912850524539827,0.8906650589506561
604,rr,sub-adult15,13,union,mean,3821.357421875,648.0983276367188
603,rs,sub-CTS210,18,union,mean,112.82910919189453,6.781929969787598
602,rs,sub-CTS201,7,union,mean,393.25091552734375,53.17631912231445
601,rs,sub-36,10,union,std,0.5318405628204346,0.4827476441860199
600,rs,sub-xp201,2,union,std,2.946626901626587,4.7579193115234375
599,rr.rs,sub-adult15,2,union,mean,3911.3515625,1198.577392578125
598,rs,sub-adult16,19,union,std,6.191895961761475,5.805525779724121
597,rs,sub-CTS201,12,union,sig,8.697278482648949,0.8328311598967186
596,rr.rs,sub-1,14,union,std,3.484757900238037,0.5735290050506592
595,rs,sub-xp207,11,union,std,1.1255491971969604,1.750990867614746
594,rs,sub-CTS210,20,union,sig,8.014493557168635,1.2753268980235979
593,rr,sub-36,1,union,mean,414.8923645019531,78.2051010131836
592,rr,sub-adult15,7,union,std,12.249446868896484,11.758252143859863
591,rr.rs,sub-36,3,union,sig,8.392252875066513,1.5043031500750652
590,rs,sub-xp201,11,union,sig,9.568181048402248,1.066775395848579
589,rr,sub-adult15,3,union,std,23.47344970703125,29.530742645263672
588,rr.rs,sub-adult15,16,union,mean,3805.091796875,578.122802734375
587,rs,sub-xp201,15,union,sig,9.78219372118709,0.9606680118246343
586,rr.rs,sub-36,7,union,sig,8.965425396965806,1.2354413103729691
585,rs,sub-CTS201,16,union,sig,8.740807670330286,0.7452130497585153
584,rr.rs,sub-adult15,19,union,mean,3788.23583984375,523.8910522460938
583,rr,sub-xp207,8,union,std,1.4029039144515991,2.3976798057556152
582,rs,sub-36,14,union,std,0.4425845742225647,0.31758588552474976
581,rs,sub-xp201,6,union,std,1.120509386062622,1.4122263193130493
580,rr,sub-adult16,8,union,std,8.842242240905762,8.414227485656738
579,rs,sub-xp207,15,union,std,0.8793624639511108,1.0336670875549316
578,rr.rs,sub-1,10,union,std,3.654420852661133,0.9819674491882324
577,rr,sub-1,9,union,mean,677.74755859375,87.40499114990234
576,rr,sub-adult16,2,union,mean,5654.9404296875,1540.75537109375
575,rs,sub-xp201,19,union,mean,617.0410766601562,62.200225830078125
574,rr.rs,sub-36,6,union,mean,407.3629150390625,51.27284622192383
573,rr.rs,sub-xp201,14,union,mean,623.4390869140625,67.73457336425781
572,rs,sub-CTS201,4,union,std,0.9829707145690918,1.3163821697235107
571,rs,sub-CTS201,20,union,sig,8.767650871654823,0.6788607216777907
570,rr.rs,sub-adult16,0,union,sig,7.462123127999826,1.9473198768166537
569,rs,sub-adult16,1,union,mean,5675.0927734375,1665.4498291015625
568,rs,sub-xp201,16,union,mean,620.9588623046875,64.89376068115234
567,rr,sub-1,6,union,mean,681.4351806640625,103.40540313720703
566,rs,sub-36,14,union,mean,397.43072509765625,38.96254348754883
565,rr.rs,sub-36,9,union,mean,402.9043273925781,44.40745162963867
564,rr.rs,sub-xp207,2,union,sig,6.927605027069058,1.7800288959710415
563,rr,sub-36,19,union,std,0.3099583387374878,0.21951870620250702
562,rs,sub-CTS210,12,union,sig,7.62853411519419,1.4381891085822396
561,rr.rs,sub-xp207,6,union,sig,7.897114367067938,1.3145389934952432
560,rs,sub-1,17,union,mean,668.794189453125,66.1590576171875
559,rs,sub-CTS210,16,union,sig,7.892987735756355,1.33990278186681
558,rs,sub-1,18,union,mean,667.3762817382812,65.12982177734375
557,rr.rs,sub-adult16,4,union,sig,8.49175755281523,1.5582920435543093
556,rs,sub-CTS201,0,union,std,3.120401620864868,5.195919036865234
555,rr,sub-36,15,union,std,0.35466083884239197,0.29614123702049255
554,rr.rs,sub-adult15,7,union,sig,7.818191385769383,1.076747368175011
553,rs,sub-CTS201,8,union,std,0.6819689273834229,0.7483325004577637
552,rr,sub-adult16,17,union,std,6.131204605102539,3.966365098953247
551,rr,sub-xp207,0,union,mean,465.8860168457031,107.34834289550781
550,rs,sub-xp207,20,union,mean,451.65838623046875,36.84309387207031
549,rs,sub-CTS210,7,union,mean,115.18128967285156,9.657289505004883
548,rr.rs,sub-adult16,8,union,sig,8.945405219412443,1.2843364787402902
547,rr,sub-adult16,13,union,std,6.822664737701416,5.068112850189209
546,rr.rs,sub-xp207,5,union,mean,460.8229064941406,69.93702697753906
545,rs,sub-xp207,1,union,mean,465.2435302734375,102.30390167236328
544,rr,sub-36,11,union,std,0.43867814540863037,0.4434663951396942
543,rs,sub-CTS210,8,union,mean,114.9344482421875,8.990169525146484
542,rr.rs,sub-adult15,3,union,sig,7.183776348073088,1.4593470467157665
541,rr.rs,sub-CTS210,5,union,mean,115.748046875,11.529141426086426
540,rr,sub-xp207,10,union,std,1.1067962646484375,1.6738816499710083
539,rr.rs,sub-xp201,15,union,std,3.967787504196167,3.6059508323669434
538,rr.rs,sub-CTS210,15,union,sig,7.874997111095704,1.2934259428934163
537,rs,sub-1,11,union,std,2.650982618331909,0.7459303736686707
536,rr,sub-adult16,13,union,mean,5519.802734375,874.4854736328125
535,rs,sub-adult15,12,union,sig,8.201174358750237,0.8184004399098306
534,rr.rs,sub-adult16,10,union,sig,9.068821107111784,1.1920732720571783
533,rr,sub-CTS210,1,union,mean,116.64411163330078,17.422138214111328
532,rs,sub-adult16,7,union,sig,8.969721103684101,1.193465134434706
531,rr,sub-xp201,10,union,sig,9.624344761493381,1.3308697780873857
530,rr.rs,sub-CTS210,12,union,mean,114.07386779785156,7.511732578277588
529,rs,sub-36,6,union,sig,8.808586441216875,1.2105389707519965
528,rr.rs,sub-xp207,15,union,sig,8.587290449253244,0.8045811539167316
527,rr,sub-CTS201,19,union,std,0.414079487323761,0.26054295897483826
526,rs,sub-CTS210,20,union,mean,112.33549499511719,6.917673110961914
525,rr.rs,sub-xp207,11,union,sig,8.410950665524497,0.9655289563595855
524,rr.rs,sub-xp201,8,union,sig,5.66798268708271,1.4129009050072059
523,rs,sub-36,2,union,sig,8.010473251615936,1.5114103189173875
522,rs,sub-adult16,3,union,sig,8.403066887192383,1.5034931543049892
521,rr,sub-xp201,14,union,sig,9.886515325940001,1.1915795902437212
520,rs,sub-1,15,union,std,2.564558267593384,0.5020095109939575
519,rr.rs,sub-CTS201,14,union,mean,387.8291320800781,42.999629974365234
518,rr.rs,sub-xp201,11,union,std,4.391697883605957,4.258946418762207
517,rr.rs,sub-CTS210,11,union,sig,7.56240968734902,1.3960379902738433
516,rr,sub-xp207,14,union,std,0.8203602433204651,0.969677209854126
515,rs,sub-adult15,14,union,mean,3815.089111328125,621.9356689453125
514,rr.rs,sub-adult16,14,union,sig,9.22485262314629,1.060213398527752
513,rs,sub-adult15,8,union,sig,7.988502647290511,0.9401038707533808
512,rs,sub-adult15,16,union,sig,8.31625394801781,0.7584297843837363
511,rr,sub-CTS201,15,union,std,0.4517960250377655,0.36252376437187195
510,rr.rs,sub-xp207,19,union,sig,8.687019108709453,0.6958813234237874
509,rr.rs,sub-adult16,19,union,mean,5466.296875,732.0817260742188
508,rr.rs,sub-xp201,0,union,sig,4.574251116282988,1.5766588781182365
507,rs,sub-adult15,0,union,sig,6.388413000770683,1.6966050591556612
506,rr.rs,sub-adult16,16,union,mean,5494.421875,793.4223022460938
505,rs,sub-CTS210,7,union,sig,6.921747856460974,1.6137888203369641
504,rr.rs,sub-CTS210,19,union,sig,8.022373050539867,1.2423072994998103
503,rr.rs,sub-xp201,19,union,std,3.7195188999176025,3.245460033416748
502,rs,sub-adult15,8,union,mean,3851.3974609375,811.156494140625
501,rs,sub-adult15,4,union,sig,7.513139983946771,1.2402905765724725
500,rr,sub-36,12,union,mean,399.2796630859375,40.68571853637695
499,rr.rs,sub-adult16,18,union,sig,9.317892894047189,0.9718625475170144
498,rr,sub-1,16,union,mean,671.4144897460938,67.7423324584961
497,rs,sub-CTS210,3,union,sig,5.799734524496373,1.749744267692471
496,rs,sub-1,19,union,std,2.5163941383361816,0.413772314786911
495,rr,sub-xp207,18,union,std,0.6857790350914001,0.6649215817451477
494,rs,sub-adult15,7,union,mean,3859.9111328125,856.2737426757812
493,rr,sub-1,19,union,mean,667.1605834960938,64.62710571289062
492,rr,sub-CTS201,11,union,std,0.5176178812980652,0.5450693368911743
491,rr.rs,sub-xp201,4,union,sig,5.283467296067736,1.4389629888431343
490,rr,sub-xp201,10,union,mean,629.6815185546875,74.15877532958984
489,rr,sub-adult15,4,union,mean,3890.3779296875,1038.3004150390625
488,rr,sub-xp201,18,union,sig,10.022762665060396,1.0938077006888824
487,rr.rs,sub-36,15,union,mean,396.3681945800781,38.2693977355957
486,rr,sub-36,2,union,sig,8.180706695060115,1.6015551703288866
485,rs,sub-CTS201,19,union,mean,381.9954528808594,42.27393341064453
484,rr.rs,sub-36,15,union,std,0.446402907371521,0.3078067898750305
483,rr,sub-1,9,union,sig,8.885699301664413,1.2393316954605003
482,rr.rs,sub-1,4,union,sig,6.787280733177625,0.9108237989405974
481,rr,sub-1,15,union,std,0.7401790618896484,0.62926185131073
480,rs,sub-adult16,13,union,mean,5521.6650390625,874.7515869140625
479,rs,sub-CTS201,16,union,mean,385.7093200683594,42.223114013671875
478,rr,sub-xp201,8,union,sig,9.403593632250091,1.4344905191344188
477,rr,sub-CTS210,13,union,sig,8.104855354982721,1.3626275362427869
476,rr,sub-CTS201,15,union,mean,386.811767578125,42.58995819091797
475,rs,sub-xp207,6,union,sig,7.725071207672028,1.240599447392968
474,rs,sub-1,5,union,sig,6.845157917020826,0.6377977478223551
473,rr,sub-xp207,16,union,mean,454.20843505859375,40.089698791503906
472,rr,sub-adult15,14,union,mean,3816.435302734375,623.062744140625
471,rr,sub-1,11,union,std,0.9364970326423645,0.936010479927063
470,rs,sub-CTS201,0,union,mean,399.2801513671875,84.78718566894531
469,rs,sub-1,1,union,sig,6.264146256618218,1.1850552735793918
468,rs,sub-xp207,2,union,sig,6.794392045664251,1.6980093203633264
467,rr,sub-CTS210,17,union,sig,8.314716345485598,1.2961261402764803
466,rr.rs,sub-CTS201,2,union,mean,397.83660888671875,73.43128204345703
465,rr.rs,sub-36,11,union,std,0.526589035987854,0.45564356446266174
464,rs,sub-CTS210,10,union,mean,114.49231719970703,7.980147838592529
463,rr,sub-36,6,union,sig,8.981610392740455,1.281083769518887
462,rr,sub-xp207,19,union,mean,452.5930480957031,37.44236755371094
461,rr.rs,sub-1,0,union,sig,6.016694873562523,1.326672048310346
460,rr,sub-CTS210,13,union,mean,113.69652557373047,7.049291133880615
459,rr,sub-xp201,4,union,sig,8.662940279393185,1.7571084009173483
458,rr,sub-36,6,union,mean,407.3322448730469,51.261348724365234
457,rs,sub-1,9,union,sig,6.991947503188765,0.4212534171728301
456,rr,sub-CTS201,3,union,sig,8.538995320319174,1.5040305607415692
455,rr,sub-adult15,16,union,std,7.378939151763916,5.557556629180908
454,rr,sub-1,19,union,std,0.6560466885566711,0.49186962842941284
453,rr,sub-36,9,union,mean,402.8703918457031,44.407840728759766
452,rr.rs,sub-CTS201,6,union,std,0.8106942772865295,1.1590598821640015
451,rr,sub-1,5,union,sig,8.308255498676155,1.6040844975027213
450,rr.rs,sub-1,8,union,sig,7.111310832562486,0.6534268624520513
449,rr,sub-xp201,20,union,mean,615.8167724609375,61.52215576171875
448,rr.rs,sub-adult15,5,union,mean,3877.733154296875,969.3876342773438
447,rr.rs,sub-CTS201,13,union,std,0.5489209890365601,0.5319671034812927
446,rr.rs,sub-36,19,union,std,0.4031284749507904,0.22892530262470245
445,rr,sub-1,1,union,sig,6.891668807606316,1.9524683376666785
444,rr.rs,sub-CTS201,2,union,std,1.5651471614837646,2.6862423419952393
443,rr,sub-xp201,20,union,std,0.41939854621887207,0.324968159198761
442,rr.rs,sub-CTS201,17,union,std,0.4947088658809662,0.3814985454082489
441,rr.rs,sub-adult15,11,union,mean,3830.333984375,704.200439453125
440,rr,sub-CTS201,7,union,sig,9.074252059907923,1.1971641902716859
439,rr.rs,sub-adult16,20,union,std,5.777649402618408,5.048984527587891
438,rr,sub-xp201,0,union,sig,6.784811768567705,1.7667451206318339
437,rr,sub-xp207,20,union,sig,8.921610963072926,0.8921103894867658
436,rr,sub-adult15,12,union,std,8.506431579589844,6.759826183319092
435,rr.rs,sub-36,9,union,std,0.5962851047515869,0.5842161178588867
434,rr.rs,sub-CTS210,5,union,sig,6.512989614251488,1.6481600906413993
433,rs,sub-xp201,2,union,mean,645.8403930664062,117.75202941894531
432,rr.rs,sub-xp201,6,union,mean,637.0079345703125,88.11643981933594
431,rs,sub-36,7,union,mean,405.97308349609375,48.37204360961914
430,rr,sub-CTS210,0,union,std,5.743056297302246,4.517344951629639
429,rr.rs,sub-xp201,9,union,mean,631.1172485351562,77.10771179199219
428,rr,sub-adult16,6,union,sig,8.798646758614693,1.3017184638660704
427,rr.rs,sub-adult15,11,union,sig,8.109130561426038,0.8636090549446912
426,rs,sub-xp201,8,union,sig,9.294065526331249,1.2072600434846077
425,rs,sub-adult16,13,union,sig,9.281409905274181,0.9909481912063287
424,rr,sub-xp207,6,union,sig,7.9725905939997395,1.4688578028549715
423,rs,sub-36,8,union,mean,404.4737548828125,46.1383056640625
422,rs,sub-CTS201,18,union,std,0.5089362263679504,0.3587445914745331
421,rr,sub-adult16,2,union,sig,8.106421693428583,1.6662718731200903
420,rr.rs,sub-1,16,union,mean,668.7553100585938,67.46946716308594
419,rs,sub-1,9,union,mean,676.4837036132812,87.02188873291016
418,rr.rs,sub-1,8,union,mean,676.0589599609375,91.74362182617188
417,rr,sub-CTS210,4,union,std,1.197622537612915,1.354304313659668
416,rr.rs,sub-adult16,3,union,mean,5638.95654296875,1435.518310546875
415,rs,sub-adult16,17,union,sig,9.361489324284907,0.9288253893321702
414,rr,sub-xp207,2,union,sig,6.923711209255191,1.8618745123211404
413,rr.rs,sub-adult15,15,union,sig,8.26517738307345,0.751199816828126
412,rr.rs,sub-1,7,union,mean,677.2619018554688,97.03876495361328
411,rs,sub-1,6,union,mean,680.2564697265625,102.88383483886719
410,rr,sub-xp201,3,union,mean,643.965087890625,108.13555908203125
409,rr.rs,sub-1,19,union,mean,664.5181884765625,64.36904907226562
408,rr.rs,sub-CTS210,1,union,sig,4.4352764378764515,1.4527245924592886
407,rr,sub-adult15,9,union,sig,8.206915963264128,1.0293762382655918
406,rs,sub-xp201,4,union,sig,8.608828981969886,1.5520871434758998
405,rr,sub-CTS201,6,union,mean,393.9454345703125,56.287906646728516
404,rs,sub-36,16,union,sig,9.379097793195472,0.8044416529637831
403,rs,sub-CTS201,14,union,std,0.5507431030273438,0.45874178409576416
402,rr.rs,sub-1,12,union,sig,7.253683215596742,0.5641334576344463
401,rs,sub-xp207,10,union,mean,456.9134826660156,50.10640335083008
400,rs,sub-xp207,17,union,sig,8.445947090582107,0.7461177234551924
399,rr,sub-CTS201,9,union,mean,391.8623962402344,48.723026275634766
398,rr,sub-adult15,1,union,sig,6.460577297732899,1.8318849981373144
397,rr.rs,sub-xp207,12,union,mean,455.7788391113281,45.74482727050781
396,rr.rs,sub-36,5,union,std,0.8908689618110657,1.1143149137496948
395,rs,sub-xp201,17,union,std,0.4823518395423889,0.34164050221443176
394,rr.rs,sub-CTS210,9,union,sig,7.314737869078159,1.4665987897603088
393,rr,sub-adult15,5,union,sig,7.721581235086085,1.3466469926505735
392,rs,sub-xp201,13,union,std,0.563275158405304,0.46286556124687195
391,rr.rs,sub-36,1,union,std,2.5063347816467285,3.793109893798828
390,rs,sub-CTS201,10,union,std,0.6210383772850037,0.619937002658844
389,rs,sub-xp201,0,union,sig,6.862759921484408,1.7155723098611615
388,rs,sub-36,12,union,sig,9.241845448949727,0.9249053390381929
387,rr.rs,sub-adult15,19,union,sig,8.369663412269475,0.6894553910583688
386,rs,sub-xp207,13,union,sig,8.304680283062279,0.8560658490752989
385,rr.rs,sub-1,16,union,sig,7.319489930164714,0.5361039330859991
384,rr,sub-CTS210,8,union,std,0.5647684931755066,0.6079220771789551
383,rr.rs,sub-adult16,5,union,mean,5607.59130859375,1256.2752685546875
382,rr,sub-36,14,union,std,0.37071698904037476,0.32393160462379456
381,rr.rs,sub-1,10,union,mean,674.2219848632812,82.91275787353516
380,rr.rs,sub-adult15,6,union,sig,7.706045439662541,1.1530842309294362
379,rs,sub-CTS201,9,union,std,0.6480827331542969,0.678141713142395
378,rs,sub-xp201,20,union,mean,615.6779174804688,61.52109146118164
377,rs,sub-1,0,union,mean,690.9354248046875,152.66058349609375
376,rr.rs,sub-1,1,union,mean,688.9298706054688,148.52554321289062
375,rr,sub-xp201,5,union,mean,639.5841064453125,93.19076538085938
374,rr,sub-adult16,16,union,std,6.2695136070251465,4.187902450561523
373,rr.rs,sub-adult16,9,union,sig,9.012219594295473,1.2357475433695269
372,rr.rs,sub-adult15,20,union,std,7.281026840209961,4.055308818817139
371,rs,sub-36,1,union,mean,415.1085510253906,78.20418548583984
