,prefix,subject,fwh,mask,stat,mean,std
755,rr.rs,sub-adult16,10,union,std,7.9914069175720215,8.211321830749512
754,rr,sub-xp201,1,union,mean,647.5669555664062,129.46795654296875
753,rr.rs,sub-36,16,union,std,0.43325522541999817,0.28373953700065613
752,rs,sub-1,19,union,mean,665.8247680664062,64.36881256103516
751,rr,sub-CTS210,15,union,std,0.3049912452697754,0.29322487115859985
750,rr.rs,sub-1,14,union,mean,670.9080810546875,71.06855010986328
749,rs,sub-36,9,union,std,0.5676450133323669,0.5478733777999878
748,rs,sub-1,16,union,mean,670.0728759765625,67.4787826538086
747,rr,sub-adult15,18,union,sig,8.637571077809902,0.6993950437471717
746,rs,sub-36,19,union,std,0.38730645179748535,0.21538904309272766
745,rr,sub-adult15,3,union,std,23.47344970703125,29.530742645263672
744,rr.rs,sub-xp201,11,union,sig,5.816551396406832,1.4198156688794088
743,rs,sub-xp201,10,union,std,0.6839781999588013,0.6516417860984802
742,rr.rs,sub-CTS201,13,union,sig,9.168108233945775,1.0632854259969375
741,rs,sub-CTS201,16,union,sig,8.740807670330286,0.7452130497585153
740,rs,sub-xp207,10,union,sig,8.142254833053954,0.972924932766839
739,rs,sub-1,0,union,std,7.190765380859375,9.643425941467285
738,rr.rs,sub-xp207,11,union,std,1.067586064338684,1.6166009902954102
737,rs,sub-adult16,19,union,std,6.191895961761475,5.805525779724121
736,rr,sub-adult16,8,union,std,8.842242240905762,8.414227485656738
735,rs,sub-1,4,union,std,3.645785093307495,3.253082036972046
734,rr,sub-1,18,union,mean,668.7157592773438,65.38841247558594
733,rr.rs,sub-xp207,15,union,std,0.8388931155204773,0.9307226538658142
732,rs,sub-xp207,14,union,sig,8.34605919603239,0.825259109466251
731,rs,sub-CTS201,12,union,sig,8.697278482648949,0.8328311598967186
730,rs,sub-xp201,14,union,std,0.5374627113342285,0.42391520738601685
729,rr,sub-1,17,union,mean,670.1351318359375,66.4192886352539
728,rr.rs,sub-xp201,15,union,sig,5.921956944122665,1.432225461435182
727,rs,sub-CTS210,20,union,sig,8.014493557168635,1.2753268980235979
726,rr,sub-1,8,union,std,1.269272804260254,1.5145256519317627
725,rr,sub-adult15,7,union,std,12.249446868896484,11.758252143859863
724,rr.rs,sub-adult16,0,union,mean,5673.568359375,1703.361328125
723,rr.rs,sub-CTS201,17,union,sig,9.227853481566688,0.9780054471538959
722,rr,sub-adult16,4,union,std,14.031143188476562,17.24094581604004
721,rs,sub-adult16,15,union,std,6.5873613357543945,6.552874565124512
720,rr.rs,sub-adult16,14,union,mean,5510.90478515625,844.845703125
719,rr,sub-CTS210,7,union,std,0.6580156087875366,0.7209364175796509
718,rs,sub-CTS201,8,union,mean,392.5576171875,50.679622650146484
717,rr,sub-xp207,11,union,mean,456.6522216796875,47.76696014404297
716,rr,sub-CTS201,12,union,mean,389.6303405761719,44.498775482177734
715,rr,sub-1,0,union,std,6.542330265045166,10.324396133422852
714,rs,sub-adult16,10,union,mean,5548.5947265625,978.8477783203125
713,rs,sub-36,15,union,std,0.4282640218734741,0.29095953702926636
712,rs,sub-CTS201,11,union,mean,390.42718505859375,45.48841094970703
711,rs,sub-CTS201,7,union,mean,393.25091552734375,53.17631912231445
710,rr.rs,sub-xp201,19,union,sig,5.989798911097538,1.439595011323693
709,rr,sub-adult15,17,union,mean,3801.244384765625,559.0111694335938
708,rs,sub-xp201,18,union,std,0.468982070684433,0.3215041756629944
707,rr,sub-adult16,20,union,mean,5456.4287109375,715.8731689453125
706,rs,sub-CTS210,18,union,mean,112.82910919189453,6.781929969787598
705,rs,sub-36,11,union,std,0.5029090046882629,0.42957842350006104
704,rr,sub-1,4,union,std,2.561946153640747,3.899144411087036
703,rr,sub-CTS210,14,union,mean,113.49652862548828,6.893198013305664
702,rr.rs,sub-36,12,union,mean,399.3152160644531,40.68108367919922
701,rr,sub-adult16,0,union,std,30.717388153076172,51.77531051635742
700,rs,sub-adult16,11,union,std,7.311715602874756,7.568714618682861
699,rs,sub-xp207,18,union,sig,8.47308911586717,0.7237447333702003
698,rr.rs,sub-xp207,19,union,std,0.7244443893432617,0.6248400807380676
697,rr,sub-adult15,18,union,mean,3795.6337890625,540.9334716796875
696,rs,sub-1,8,union,std,2.817723035812378,1.249603271484375
695,rr,sub-CTS210,3,union,std,1.5497015714645386,1.7338125705718994
694,rs,sub-CTS210,17,union,mean,113.05894470214844,6.759276390075684
693,rr,sub-adult16,11,union,sig,9.156302455069566,1.0317530004326667
692,rr,sub-36,8,union,mean,404.2622375488281,46.203521728515625
691,rr,sub-36,11,union,mean,400.3863525390625,41.725460052490234
690,rr.rs,sub-CTS210,19,union,std,0.337694376707077,0.2942720353603363
689,rr,sub-xp201,17,union,mean,619.801513671875,63.882850646972656
688,rr,sub-xp201,3,union,sig,8.375220251151369,1.846099176918192
687,rr.rs,sub-1,4,union,std,5.002000331878662,4.2016682624816895
686,rr.rs,sub-xp207,8,union,std,1.4533936977386475,2.787611961364746
685,rr,sub-36,7,union,mean,405.7533264160156,48.44481658935547
684,rr.rs,sub-CTS201,1,union,mean,398.9032897949219,81.8819808959961
683,rr,sub-xp201,18,union,mean,618.5020141601562,62.986080169677734
682,rr.rs,sub-adult15,19,union,std,7.4063639640808105,4.214947700500488
681,rr.rs,sub-1,0,union,std,9.75656795501709,12.615790367126465
680,rs,sub-CTS210,18,union,std,0.35777926445007324,0.32644832134246826
679,rs,sub-xp207,9,union,sig,8.067094129545787,1.0225266825013357
678,rr,sub-xp201,7,union,sig,9.261396226190783,1.5004918173759085
677,rr,sub-adult15,3,union,mean,3901.854736328125,1115.3680419921875
676,rr,sub-adult16,15,union,sig,9.295379765425436,0.9095384713800971
675,rs,sub-adult15,0,union,mean,3927.173095703125,1326.5391845703125
674,rr,sub-adult16,10,union,mean,5546.19921875,979.010498046875
673,rr.rs,sub-adult15,15,union,std,8.086616516113281,5.001471042633057
672,rs,sub-xp207,1,union,sig,6.230796763864553,1.7590885763156159
671,rs,sub-CTS210,10,union,std,0.5776327848434448,0.5998225808143616
670,rr.rs,sub-xp207,4,union,std,3.011066436767578,6.846944332122803
669,rr.rs,sub-1,8,union,std,3.844801425933838,1.4789799451828003
668,rr.rs,sub-CTS201,2,union,sig,8.091801553542874,1.6197523918665002
667,rr.rs,sub-CTS210,15,union,std,0.38695573806762695,0.3628610074520111
666,rs,sub-CTS201,3,union,std,1.1566842794418335,1.6492291688919067
665,rr,sub-36,16,union,sig,9.513770695941666,0.7506960676127037
664,rr.rs,sub-1,5,union,mean,680.5773315429688,109.62394714355469
663,rs,sub-CTS201,7,union,std,0.7258415818214417,0.8356378674507141
662,rr.rs,sub-CTS201,6,union,sig,8.803178400402818,1.3237408478436716
661,rs,sub-adult15,18,union,mean,3793.993408203125,540.0047607421875
660,rr.rs,sub-CTS210,11,union,std,0.5024334192276001,0.5058618783950806
659,rr,sub-CTS210,9,union,mean,114.51854705810547,8.367329597473145
658,rr.rs,sub-adult15,13,union,mean,3819.879150390625,647.49169921875
657,rr,sub-36,12,union,sig,9.37921430196031,0.910987185054341
656,rs,sub-xp207,20,union,std,0.735482931137085,0.6446576118469238
655,rr,sub-adult16,19,union,sig,9.37691992844638,0.8263552827594878
654,rr.rs,sub-adult15,11,union,std,9.35274887084961,6.504934787750244
653,rs,sub-adult15,17,union,mean,3799.653564453125,558.0553588867188
652,rs,sub-adult16,20,union,mean,5457.6826171875,716.2439575195312
651,rr.rs,sub-xp207,0,union,std,9.303720474243164,15.872966766357422
650,rr,sub-CTS210,6,union,mean,115.27507781982422,10.380640983581543
649,rs,sub-xp201,20,union,sig,9.934848623569179,0.8770252583062095
648,rs,sub-xp207,5,union,sig,7.554435666420701,1.341077885106319
647,rs,sub-CTS210,14,union,std,0.42328760027885437,0.4147930145263672
646,rr,sub-36,5,union,std,0.8131663799285889,1.0986701250076294
645,rr,sub-xp207,2,union,mean,464.48614501953125,92.94377136230469
644,rr.rs,sub-CTS210,1,union,std,4.352741241455078,3.670717716217041
643,rr.rs,sub-CTS210,11,union,mean,114.27596282958984,7.7934160232543945
642,rs,sub-adult15,2,union,std,25.796308517456055,33.53098678588867
641,rs,sub-CTS210,0,union,sig,3.7693626666564195,1.3479914944241111
640,rr.rs,sub-36,2,union,std,1.5859700441360474,2.3481972217559814
639,rs,sub-adult15,18,union,std,7.82997465133667,4.204806327819824
638,rs,sub-xp201,3,union,sig,8.341287738263015,1.6601263563127453
637,rr,sub-1,12,union,sig,9.129145372279325,1.0536755329574665
636,rs,sub-CTS210,0,union,mean,116.85169982910156,18.738245010375977
635,rr,sub-CTS201,17,union,sig,9.432968222327258,0.8182724586710893
634,rr.rs,sub-xp201,6,union,std,5.7963786125183105,5.993139266967773
633,rr.rs,sub-1,15,union,sig,7.307860091673739,0.5415161364150357
632,rr.rs,sub-adult16,20,union,sig,9.349413169995403,0.9375906905432403
631,rs,sub-adult16,9,union,std,7.970742225646973,8.432363510131836
630,rr.rs,sub-adult15,7,union,std,12.435698509216309,10.982756614685059
629,rr.rs,sub-xp201,2,union,std,9.763630867004395,10.834049224853516
628,rr.rs,sub-CTS201,17,union,mean,384.5603332519531,42.199649810791016
627,rr.rs,sub-xp207,6,union,mean,459.87188720703125,64.35199737548828
626,rr,sub-CTS201,13,union,sig,9.363458021192141,0.9229891927657238
625,rr,sub-1,16,union,sig,9.318188043152851,0.9022601394255396
624,rr,sub-xp207,9,union,sig,8.38538907524596,1.257350338694517
623,rs,sub-xp201,7,union,sig,9.16600959164589,1.2753817908667857
622,rr.rs,sub-adult15,3,union,std,23.029321670532227,27.851703643798828
621,rr.rs,sub-1,11,union,sig,7.228653111435548,0.5764114729883805
620,rs,sub-adult15,6,union,std,12.86536693572998,11.826422691345215
619,rr.rs,sub-xp207,9,union,mean,457.5252990722656,52.686981201171875
618,rs,sub-CTS210,4,union,sig,6.156442254960785,1.7386821227026508
617,rr.rs,sub-CTS201,18,union,mean,383.3206787109375,42.22197341918945
616,rr.rs,sub-adult16,8,union,std,9.173598289489746,9.945320129394531
615,rr.rs,sub-CTS210,5,union,std,1.163636326789856,1.2643276453018188
614,rs,sub-xp207,3,union,mean,463.03460693359375,84.34980773925781
613,rr,sub-36,1,union,std,2.451693296432495,3.6963489055633545
612,rr.rs,sub-36,6,union,std,0.7854181528091431,0.9274672269821167
611,rs,sub-adult16,6,union,mean,5596.9169921875,1183.4312744140625
610,rr.rs,sub-1,19,union,sig,7.344577881017316,0.5235798591317682
609,rs,sub-adult16,5,union,std,11.108174324035645,12.84402084350586
608,rr,sub-xp201,17,union,sig,9.996224869837333,1.115374030227973
607,rr,sub-xp207,1,union,sig,6.273090609048852,1.8400360054995473
606,rs,sub-36,9,union,mean,403.0730285644531,44.351566314697266
605,rr,sub-adult16,5,union,mean,5608.0087890625,1257.0941162109375
604,rs,sub-adult15,14,union,std,8.423978805541992,4.92872953414917
603,rs,sub-adult16,9,union,mean,5559.0869140625,1020.7962646484375
602,rs,sub-36,6,union,mean,407.559814453125,51.183998107910156
601,rr,sub-36,9,union,std,0.5108420252799988,0.5722754597663879
600,rr,sub-xp207,17,union,std,0.7121784687042236,0.7227964997291565
599,rr.rs,sub-adult16,0,union,std,37.0965576171875,62.113670349121094
598,rr.rs,sub-36,4,union,mean,410.6772155761719,59.153934478759766
597,rs,sub-adult15,10,union,std,9.607134819030762,6.519644737243652
596,rs,sub-36,18,union,mean,393.7711181640625,36.59239959716797
595,rs,sub-xp201,11,union,mean,627.9388427734375,72.05094909667969
594,rr.rs,sub-CTS210,9,union,std,0.6158952116966248,0.6406806111335754
593,rr.rs,sub-adult16,4,union,std,14.827458381652832,18.851093292236328
592,rr,sub-1,7,union,mean,679.9393310546875,97.43616485595703
591,rs,sub-CTS210,8,union,sig,7.1094828442768785,1.5707222049433605
590,rr,sub-adult15,20,union,std,6.753242015838623,4.856827259063721
589,rr,sub-xp207,13,union,std,0.8708193898200989,1.0903090238571167
588,rs,sub-adult16,1,union,std,27.245635986328125,43.30216979980469
587,rs,sub-36,17,union,mean,394.6733703613281,37.077667236328125
586,rr.rs,sub-xp207,11,union,mean,456.30889892578125,47.714744567871094
585,rr,sub-1,8,union,mean,678.73388671875,92.1161880493164
584,rr,sub-xp201,13,union,sig,9.837293858197821,1.222003470274393
583,rr,sub-xp207,5,union,sig,7.779294754834047,1.5644244818757471
582,rr.rs,sub-36,18,union,sig,9.39210825005637,0.8082389901759992
581,rs,sub-1,10,union,std,2.6899683475494385,0.8666799068450928
580,rr,sub-adult15,16,union,std,7.378939151763916,5.557556629180908
579,rs,sub-36,7,union,sig,8.913326566578482,1.1508605160387233
578,rr,sub-CTS201,2,union,std,1.410912275314331,2.424758195877075
577,rs,sub-36,3,union,sig,8.308339821537032,1.4289780760633477
576,rr,sub-1,10,union,mean,676.8956909179688,83.24771118164062
575,rr,sub-adult15,12,union,std,8.506431579589844,6.759826183319092
574,rr,sub-CTS201,6,union,std,0.7267041206359863,1.023964524269104
573,rr.rs,sub-adult16,7,union,mean,5579.6025390625,1121.6142578125
572,rs,sub-1,14,union,std,2.5800676345825195,0.5399556159973145
571,rr,sub-xp201,20,union,mean,615.8167724609375,61.52215576171875
570,rr.rs,sub-adult16,8,union,mean,5567.17724609375,1067.7738037109375
569,rr,sub-CTS201,15,union,mean,386.811767578125,42.58995819091797
568,rr,sub-xp207,16,union,mean,454.20843505859375,40.089698791503906
567,rs,sub-CTS201,0,union,mean,399.2801513671875,84.78718566894531
566,rs,sub-CTS201,16,union,mean,385.7093200683594,42.223114013671875
565,rs,sub-adult15,20,union,mean,3781.416748046875,508.3178405761719
564,rr,sub-CTS210,17,union,sig,8.314716345485598,1.2961261402764803
563,rs,sub-adult16,17,union,mean,5487.93359375,771.7399291992188
562,rr.rs,sub-adult16,13,union,mean,5519.021484375,874.0606689453125
561,rr.rs,sub-adult16,12,union,sig,9.157886616713084,1.1195729026190615
560,rr,sub-xp207,19,union,mean,452.5930480957031,37.44236755371094
559,rs,sub-adult16,18,union,mean,5478.53271484375,751.3011474609375
558,rr,sub-1,20,union,sig,9.406786318652504,0.8243013608024613
557,rs,sub-CTS201,19,union,mean,381.9954528808594,42.27393341064453
556,rr.rs,sub-36,14,union,sig,9.308976003373317,0.9174445148010913
555,rr.rs,sub-adult16,16,union,sig,9.27668728537641,1.0127713671010807
554,rr.rs,sub-36,15,union,mean,396.3681945800781,38.2693977355957
553,rr,sub-CTS210,13,union,mean,113.69652557373047,7.049291133880615
552,rr.rs,sub-36,10,union,sig,9.164139618217108,1.0779196501339912
551,rs,sub-CTS210,10,union,mean,114.49231719970703,7.980147838592529
550,rs,sub-1,18,union,std,2.5273311138153076,0.4298013746738434
549,rr,sub-CTS210,13,union,sig,8.104855354982721,1.3626275362427869
548,rr,sub-adult15,10,union,mean,3837.76953125,737.3162841796875
547,rr,sub-adult15,5,union,sig,7.721581235086085,1.3466469926505735
546,rs,sub-xp201,16,union,sig,9.82082134421699,0.9408863304041667
545,rr.rs,sub-xp201,17,union,std,3.830995559692383,3.39660382270813
544,rr.rs,sub-CTS201,15,union,std,0.5184986591339111,0.44687825441360474
543,rs,sub-CTS201,10,union,std,0.6210383772850037,0.619937002658844
542,rr.rs,sub-xp207,17,union,sig,8.643369175151806,0.7448629005354667
541,rs,sub-1,6,union,sig,6.9025689906267855,0.5642086699458052
540,rs,sub-xp207,16,union,std,0.8413932919502258,0.9283123016357422
539,rr.rs,sub-CTS201,20,union,mean,380.6378479003906,42.58216857910156
538,rr,sub-36,20,union,sig,9.60182259450475,0.6565751226419375
537,rs,sub-xp207,12,union,std,1.0438274145126343,1.5093177556991577
536,rr.rs,sub-xp207,13,union,sig,8.512294156707387,0.8769020271536266
535,rr,sub-CTS201,6,union,mean,393.9454345703125,56.287906646728516
534,rs,sub-1,2,union,sig,6.5228016667748205,0.9779983063234757
533,rs,sub-CTS201,14,union,std,0.5507431030273438,0.45874178409576416
532,rr,sub-CTS210,9,union,sig,7.671813729200527,1.4879546941013004
531,rs,sub-xp207,10,union,mean,456.9134826660156,50.10640335083008
530,rr.rs,sub-xp201,10,union,mean,629.3841552734375,74.64124298095703
529,rr,sub-CTS201,9,union,mean,391.8623962402344,48.723026275634766
528,rr.rs,sub-xp201,13,union,std,4.146283149719238,3.886221170425415
527,rs,sub-xp201,12,union,sig,9.633129599944114,1.0342809910610204
526,rr,sub-adult15,1,union,sig,6.460577297732899,1.8318849981373144
525,rr.rs,sub-CTS201,11,union,std,0.5899615287780762,0.6449706554412842
524,rs,sub-adult16,13,union,sig,9.281409905274181,0.9909481912063287
523,rr,sub-adult16,2,union,sig,8.106421693428583,1.6662718731200903
522,rr.rs,sub-CTS210,1,union,mean,116.82723999023438,17.452404022216797
521,rs,sub-xp201,7,union,mean,635.20263671875,83.17069244384766
520,rr,sub-CTS210,1,union,sig,4.708915957123256,1.5174999682057304
519,rs,sub-36,20,union,mean,391.9247741699219,35.824302673339844
518,rr.rs,sub-CTS201,19,union,std,0.4752785563468933,0.330228328704834
517,rr.rs,sub-adult15,1,union,mean,3921.950927734375,1299.9742431640625
516,rs,sub-36,13,union,sig,9.282065246191662,0.8916456329296787
515,rs,sub-xp201,8,union,mean,633.204833984375,79.55311584472656
514,rr,sub-adult15,9,union,sig,8.206915963264128,1.0293762382655918
513,rr,sub-1,6,union,sig,8.490733623934927,1.5003383076130254
512,rs,sub-1,0,union,mean,690.9354248046875,152.66058349609375
511,rr.rs,sub-xp201,2,union,mean,645.3651733398438,117.8213119506836
510,rs,sub-1,11,union,mean,674.8023681640625,79.28177642822266
509,rr.rs,sub-1,13,union,mean,671.8198852539062,73.40199279785156
508,rr,sub-xp201,9,union,mean,631.4302978515625,76.62376403808594
507,rr,sub-1,2,union,sig,7.50165719345106,1.915185610228897
506,rs,sub-36,17,union,sig,9.403734216000794,0.7813136319531181
505,rs,sub-adult16,17,union,sig,9.361489324284907,0.9288253893321702
504,rr,sub-adult16,6,union,sig,8.798646758614693,1.3017184638660704
503,rr,sub-CTS210,5,union,sig,6.87292597032097,1.672214805431794
502,rr,sub-xp201,6,union,mean,637.4005737304688,87.67224884033203
501,rs,sub-CTS201,18,union,std,0.5089362263679504,0.3587445914745331
500,rr.rs,sub-CTS210,19,union,mean,112.54399108886719,7.0635762214660645
499,rs,sub-xp207,20,union,mean,451.65838623046875,36.84309387207031
498,rr,sub-adult16,17,union,std,6.131204605102539,3.966365098953247
497,rs,sub-CTS210,7,union,mean,115.18128967285156,9.657289505004883
496,rr.rs,sub-CTS201,8,union,std,0.6895876526832581,0.8957521319389343
495,rs,sub-CTS201,9,union,sig,8.62995309984736,0.9168195419629228
494,rr,sub-xp201,5,union,std,1.3934965133666992,1.8813083171844482
493,rr.rs,sub-CTS210,16,union,mean,113.24676513671875,6.994561195373535
492,rr.rs,sub-1,2,union,sig,6.469950235924282,1.1272176789812742
491,rr,sub-xp207,5,union,mean,461.1461181640625,70.08700561523438
490,rs,sub-CTS210,8,union,mean,114.9344482421875,8.990169525146484
489,rr.rs,sub-xp201,20,union,mean,615.5092163085938,61.94443893432617
488,rr.rs,sub-1,6,union,sig,6.981765024616686,0.7526593319723207
487,rs,sub-xp207,4,union,mean,461.89691162109375,76.69403839111328
486,rr,sub-xp201,1,union,std,4.610987186431885,7.028488636016846
485,rr.rs,sub-xp207,1,union,mean,465.241943359375,102.23773193359375
484,rr,sub-36,18,union,std,0.3188183903694153,0.23468400537967682
483,rr.rs,sub-CTS201,10,union,mean,391.1663513183594,47.002235412597656
482,rr,sub-adult16,13,union,std,6.822664737701416,5.068112850189209
481,rr.rs,sub-adult15,13,union,sig,8.19871666758799,0.7975596330910275
480,rr.rs,sub-36,3,union,mean,412.3023986816406,64.39049530029297
479,rr,sub-xp201,9,union,std,0.7575178146362305,0.8423213958740234
478,rs,sub-CTS210,16,union,sig,7.892987735756355,1.33990278186681
477,rs,sub-xp207,7,union,std,1.786828875541687,3.625676393508911
476,rr.rs,sub-xp207,2,union,sig,6.927605027069058,1.7800288959710415
475,rs,sub-36,1,union,mean,415.1085510253906,78.20418548583984
474,rs,sub-CTS201,5,union,sig,8.418734629766321,1.1152008519387033
473,rr.rs,sub-CTS210,13,union,sig,7.744690744170741,1.338545747039568
472,rr.rs,sub-CTS201,4,union,std,1.0386815071105957,1.6053564548492432
471,rs,sub-adult16,1,union,mean,5675.0927734375,1665.4498291015625
470,rr,sub-adult16,2,union,mean,5654.9404296875,1540.75537109375
469,rr,sub-36,10,union,std,0.47105979919433594,0.5011806488037109
468,rs,sub-xp201,19,union,mean,617.0410766601562,62.200225830078125
467,rs,sub-36,10,union,mean,401.77325439453125,42.8975944519043
466,rr.rs,sub-CTS210,17,union,sig,7.963088332238301,1.2618056751840836
465,rr.rs,sub-CTS201,0,union,std,3.4201927185058594,6.064175605773926
464,rs,sub-CTS201,1,union,sig,7.327251632060943,1.625267138264299
463,rs,sub-CTS201,20,union,sig,8.767650871654823,0.6788607216777907
462,rr,sub-36,14,union,std,0.37071698904037476,0.32393160462379456
461,rr.rs,sub-xp207,16,union,mean,453.8613586425781,40.057979583740234
460,rs,sub-xp201,16,union,mean,620.9588623046875,64.89376068115234
459,rr.rs,sub-adult15,17,union,sig,8.321730330103032,0.7155953347570598
458,rr.rs,sub-xp207,6,union,sig,7.897114367067938,1.3145389934952432
457,rs,sub-CTS210,12,union,sig,7.62853411519419,1.4381891085822396
456,rr.rs,sub-xp207,19,union,mean,452.2475280761719,37.41310501098633
455,rr,sub-1,0,union,mean,691.6806030273438,149.32095336914062
454,rs,sub-xp207,3,union,std,4.1699090003967285,9.231527328491211
453,rr,sub-36,0,union,mean,414.8975830078125,78.26085662841797
452,rr,sub-36,19,union,mean,392.7073669433594,36.190364837646484
451,rr,sub-36,3,union,sig,8.479126146924697,1.511834040112644
450,rs,sub-CTS210,6,union,std,1.0125919580459595,1.0933033227920532
449,rs,sub-adult15,4,union,sig,7.513139983946771,1.2402905765724725
448,rr.rs,sub-CTS210,7,union,sig,6.974993094143063,1.5537260007434321
447,rr.rs,sub-CTS201,6,union,mean,393.938232421875,56.3291130065918
446,rr.rs,sub-36,4,union,sig,8.589627212077518,1.4259203778013878
445,rr,sub-1,20,union,mean,665.4566650390625,64.11463165283203
444,rr,sub-1,14,union,std,0.7745312452316284,0.6819567680358887
443,rr,sub-36,16,union,mean,395.41943359375,37.64799118041992
442,rr.rs,sub-36,20,union,std,0.39538779854774475,0.21490758657455444
441,rs,sub-xp201,5,union,std,1.3545621633529663,1.8499023914337158
440,rr.rs,sub-xp201,0,union,sig,4.574251116282988,1.5766588781182365
439,rr,sub-CTS201,11,union,std,0.5176178812980652,0.5450693368911743
438,rr.rs,sub-CTS201,9,union,mean,391.8608093261719,48.73393249511719
437,rr,sub-xp201,10,union,mean,629.6815185546875,74.15877532958984
436,rr.rs,sub-1,13,union,std,3.5137557983398438,0.6346455216407776
435,rr.rs,sub-adult15,1,union,sig,6.418776496902228,1.7409865566876195
434,rr,sub-CTS201,15,union,std,0.4517960250377655,0.36252376437187195
433,rr.rs,sub-xp201,4,union,sig,5.283467296067736,1.4389629888431343
432,rs,sub-xp201,1,union,std,4.485416889190674,7.092808723449707
431,rr,sub-adult15,4,union,mean,3890.3779296875,1038.3004150390625
430,rr,sub-xp201,19,union,std,0.43176522850990295,0.3458003103733063
429,rr,sub-1,10,union,std,1.0204558372497559,1.0756222009658813
428,rr.rs,sub-adult15,5,union,sig,7.567405780523793,1.2425323037809282
427,rs,sub-adult15,7,union,mean,3859.9111328125,856.2737426757812
426,rr.rs,sub-1,17,union,std,3.420586347579956,0.4663631021976471
425,rr.rs,sub-CTS210,3,union,sig,5.866154862878846,1.702488665937583
424,rs,sub-CTS210,2,union,std,2.6800687313079834,2.698895215988159
423,rs,sub-adult15,0,union,sig,6.388413000770683,1.6966050591556612
422,rr,sub-xp207,19,union,sig,8.900310170826652,0.9170334920966662
421,rr,sub-36,7,union,sig,9.083403131783635,1.2121317996171355
420,rs,sub-adult15,8,union,mean,3851.3974609375,811.156494140625
419,rr.rs,sub-36,0,union,sig,6.8886249037755265,1.6454379045002099
418,rr,sub-adult16,18,union,mean,5477.18310546875,750.8775024414062
417,rs,sub-adult16,3,union,sig,8.403066887192383,1.5034931543049892
416,rs,sub-CTS210,20,union,mean,112.33549499511719,6.917673110961914
415,rs,sub-xp201,9,union,std,0.7492268085479736,0.7578639984130859
414,rr,sub-xp207,7,union,std,1.6316230297088623,2.9413540363311768
413,rr,sub-1,18,union,std,0.6711757779121399,0.5184876322746277
412,rr,sub-xp201,11,union,std,0.6324609518051147,0.6568880677223206
411,rr,sub-adult15,20,union,mean,3783.123779296875,509.2207336425781
410,rr.rs,sub-36,8,union,sig,9.045072533648378,1.1793545582818121
409,rr,sub-adult16,17,union,mean,5486.5146484375,771.3079833984375
408,rs,sub-adult15,12,union,sig,8.201174358750237,0.8184004399098306
407,rr,sub-xp207,11,union,sig,8.561629165206504,1.1647363450951107
406,rr.rs,sub-adult16,6,union,sig,8.766231865847432,1.4032897899087828
405,rs,sub-adult15,8,union,sig,7.988502647290511,0.9401038707533808
404,rs,sub-adult15,10,union,mean,3837.032958984375,735.6146240234375
403,rs,sub-adult15,16,union,sig,8.31625394801781,0.7584297843837363
402,rr.rs,sub-adult16,2,union,sig,8.06560185266185,1.7513286298346178
401,rr,sub-xp207,15,union,sig,8.779567229954283,1.0300411800367986
400,rr,sub-CTS210,1,union,mean,116.64411163330078,17.422138214111328
399,rr.rs,sub-adult15,9,union,sig,7.986616539594929,0.9541892661891593
398,rs,sub-adult16,7,union,sig,8.969721103684101,1.193465134434706
397,rr.rs,sub-1,2,union,mean,687.0740356445312,135.40354919433594
396,rr.rs,sub-xp201,8,union,sig,5.66798268708271,1.4129009050072059
395,rr,sub-CTS201,19,union,std,0.414079487323761,0.26054295897483826
394,rr,sub-xp207,3,union,std,3.898615598678589,7.8606109619140625
393,rr,sub-xp201,15,union,std,0.5005078315734863,0.4575819671154022
392,rr.rs,sub-adult15,14,union,mean,3814.9755859375,622.4766235351562
391,rs,sub-1,20,union,sig,7.0557313203243766,0.30059179744906683
390,rs,sub-adult15,1,union,mean,3924.87939453125,1297.332275390625
389,rr,sub-CTS210,16,union,sig,8.276936203709948,1.308416429414088
388,rr,sub-adult15,2,union,mean,3912.95947265625,1199.3126220703125
387,rr.rs,sub-adult16,13,union,sig,9.193232673311947,1.088717877482271
386,rr.rs,sub-36,15,union,sig,9.333860188045074,0.8856648418270551
385,rr.rs,sub-CTS201,0,union,mean,399.1349792480469,85.08248138427734
384,rr,sub-xp201,19,union,mean,617.178955078125,62.19962692260742
383,rr.rs,sub-adult16,17,union,sig,9.298897596215786,0.99151737584679
382,rr,sub-36,6,union,mean,407.3322448730469,51.261348724365234
381,rr,sub-CTS201,20,union,sig,9.46632932496355,0.7582973721657791
380,rs,sub-1,19,union,std,2.5163941383361816,0.413772314786911
379,rr.rs,sub-36,11,union,sig,9.208638264630123,1.0320937456649175
378,rr,sub-xp201,16,union,mean,621.0916137695312,64.89378356933594
377,rr,sub-36,10,union,mean,401.580078125,42.94473648071289
376,rr,sub-36,9,union,mean,402.8703918457031,44.407840728759766
375,rr,sub-CTS210,12,union,sig,8.021984446239616,1.3861276587994855
374,rs,sub-1,11,union,std,2.650982618331909,0.7459303736686707
373,rr.rs,sub-36,19,union,sig,9.40697532122083,0.7885878644561355
372,rr,sub-xp207,20,union,mean,451.96142578125,36.80516815185547
371,rr,sub-CTS210,7,union,mean,115.00194549560547,9.582791328430176
370,rs,sub-CTS201,20,union,mean,380.6180419921875,42.501399993896484
369,rs,sub-adult15,16,union,mean,3804.990966796875,577.6707763671875
368,rs,sub-36,6,union,sig,8.808586441216875,1.2105389707519965
